epoch,acc,loss,val_acc,val_loss
0,0.7263816014600205,0.4829057938386032,0.9060994040167544,0.16578913620433602
1,0.7779385764799818,0.42475089381858017,0.9888505517540722,0.1399168897346977
2,0.7864078362039466,0.41524477546933275,0.9473038866082168,0.13957571919770898
3,0.793258811452036,0.40978714463729005,0.937095440402166,0.16286221896613062
4,0.7956398996235885,0.40648663909456756,0.9703156634064273,0.12438361415493297
5,0.7976360214440515,0.4043169477598635,0.9628446776202217,0.15911202526380788
6,0.7983703091137219,0.40390410116451203,0.9539764464188759,0.14727560902351275
7,0.7989263716208509,0.40239244482598013,0.9692891157279523,0.13264767770790123
8,0.7992186608874188,0.40015570370150466,0.9493854971474396,0.15510819887322216
9,0.8005303980837231,0.398287783481722,0.9681199920004436,0.13589964567788085
10,0.8012932017794,0.3971182926936882,0.9677778094460509,0.13720675475695485
11,0.8005303980837231,0.3988478909614925,0.9623028885910633,0.14470159347251985
12,0.800922493441314,0.3973009496726698,0.9511249251322694,0.15502084762044097
13,0.8016425230979811,0.3958870016537276,0.9318486412348101,0.15405069494061155
14,0.8016282650849778,0.394851048516618,0.9635860731547394,0.17104880740447156
15,0.8017209421694993,0.3947106118184261,0.962017736447106,0.1350139581503454
16,0.8032394205543515,0.3931337665047085,0.9596794889920887,0.13226952595099428
17,0.8116516482263032,0.38606890352079337,0.997747298183581,0.11787132919535788
18,0.8416505075852629,0.3485561094602783,0.9924149533623302,0.13016598694216192
19,0.8490931903729896,0.3391532949398762,0.9840029655668413,0.12330841027832701
20,0.8535416904300217,0.3338051249819252,0.9934700162383746,0.1362116395921087
21,0.8554807801984715,0.33145977381127745,0.9945535943425817,0.11875057808895298
22,0.8597867001254705,0.3271905207604738,0.994582109540151,0.11912053360893034
23,0.8611412113607848,0.32447141307109,0.998659784995295,0.1286732132472696
24,0.860271472567583,0.3251729749200063,0.991103253585788,0.14124020703485135
